city_id,city,country,latitude,longitude,year,population,source,coastal_intent,lake_intent
eridu|iraq,Eridu,Iraq,30.8158379,45.99607031,-3700,6000,modelski_ancient,0,0
eridu|iraq,Eridu,Iraq,30.8158379,45.99607031,-3500,10000,modelski_ancient,0,0
larak|iraq,Larak,Iraq,32.31273751,45.66099799,-3500,10000,modelski_ancient,0,0
uruk|iraq,Uruk,Iraq,31.322222,45.636111,-3500,14000,modelski_ancient,0,0
anshan|iran,Anshan,Iran,30.01201958,52.40857658,-3300,10000,modelski_ancient,0,0
eridu|iraq,Eridu,Iraq,30.8158379,45.99607031,-3300,10000,modelski_ancient,0,0
larak|iraq,Larak,Iraq,32.31273751,45.66099799,-3300,10000,modelski_ancient,0,0
uruk|iraq,Uruk,Iraq,31.322222,45.636111,-3300,40000,modelski_ancient,0,0
anshan|iran,Anshan,Iran,30.01201958,52.40857658,-3000,10000,modelski_ancient,0,0
eridu|iraq,Eridu,Iraq,30.8158379,45.99607031,-3000,10000,modelski_ancient,0,0
larak|iraq,Larak,Iraq,32.31273751,45.66099799,-3000,10000,modelski_ancient,0,0
uruk|iraq,Uruk,Iraq,31.322222,45.636111,-3000,40000,modelski_ancient,0,0
nagar|syria,Nagar,Syria,36.66739231,41.05865393,-3000,20000,modelski_ancient,0,0
anshan|iran,Anshan,Iran,30.01201958,52.40857658,-2800,10000,modelski_ancient,0,0
larak|iraq,Larak,Iraq,32.31273751,45.66099799,-2800,40000,modelski_ancient,0,0
uruk|iraq,Uruk,Iraq,31.322222,45.636111,-2800,80000,modelski_ancient,0,0
mari|syria,Mari,Syria,34.54962872,40.88925833,-2800,10000,modelski_ancient,0,0
nagar|syria,Nagar,Syria,36.66739231,41.05865393,-2800,20000,modelski_ancient,0,0
urkesh|syria,Urkesh,Syria,37.056944,40.997222,-2800,10000,modelski_ancient,0,0
memphis|egypt,Memphis,Egypt,29.844722,31.250833,-2500,30000,modelski_ancient,0,0
anshan|iran,Anshan,Iran,30.01201958,52.40857658,-2500,10000,modelski_ancient,0,0
shahr-e sukhteh|iran,Shahr-e Sukhteh,Iran,30.595278,61.326389,-2500,20000,modelski_ancient,0,0
adab|iraq,Adab,Iraq,31.94700807,45.96842134,-2500,20000,modelski_ancient,0,0
kish|iraq,Kish,Iraq,32.55217989,44.5856425,-2500,20000,modelski_ancient,0,0
lagash|iraq,Lagash,Iraq,31.41480316,46.40981591,-2500,60000,modelski_ancient,0,0
larak|iraq,Larak,Iraq,32.31273751,45.66099799,-2500,10000,modelski_ancient,0,0
nippur|iraq,Nippur,Iraq,32.12693858,45.23078534,-2500,20000,modelski_ancient,0,0
shuruppak|iraq,Shuruppak,Iraq,31.77736278,45.50976115,-2500,30000,modelski_ancient,0,0
uruk|iraq,Uruk,Iraq,31.322222,45.636111,-2500,40000,modelski_ancient,0,0
harappa|pakistan,Harappa,Pakistan,30.62983646,72.86614561,-2500,15000,modelski_ancient,0,0
mohenjodaro|pakistan,Mohenjodaro,Pakistan,27.32533494,68.13293014,-2500,20000,modelski_ancient,0,0
umma|sumer,Umma,Sumer,31.6211048,45.93344587,-2500,40000,modelski_ancient,0,0
ebla|syria,Ebla,Syria,35.79839754,36.79872812,-2500,30000,modelski_ancient,0,0
mari|syria,Mari,Syria,34.54962872,40.88925833,-2500,50000,modelski_ancient,0,0
nagar|syria,Nagar,Syria,36.66739231,41.05865393,-2500,15000,modelski_ancient,0,0
urkesh|syria,Urkesh,Syria,37.056944,40.997222,-2500,30000,modelski_ancient,0,0
memphis|egypt,Memphis,Egypt,29.844722,31.250833,-2400,30000,modelski_ancient,0,0
anshan|iran,Anshan,Iran,30.01201958,52.40857658,-2400,10000,modelski_ancient,0,0
shahr-e sukhteh|iran,Shahr-e Sukhteh,Iran,30.595278,61.326389,-2400,20000,modelski_ancient,0,0
adab|iraq,Adab,Iraq,31.94700807,45.96842134,-2400,10000,modelski_ancient,0,0
akshak|iraq,Akshak,Iraq,33.94720142,44.24471719,-2400,20000,modelski_ancient,0,0
girsu|iraq,Girsu,Iraq,31.56002579,46.1754283,-2400,40000,modelski_ancient,0,0
lagash|iraq,Lagash,Iraq,31.41480316,46.40981591,-2400,30000,modelski_ancient,0,0
larak|iraq,Larak,Iraq,32.31273751,45.66099799,-2400,10000,modelski_ancient,0,0
nippur|iraq,Nippur,Iraq,32.12693858,45.23078534,-2400,20000,modelski_ancient,0,0
shuruppak|iraq,Shuruppak,Iraq,31.77736278,45.50976115,-2400,10000,modelski_ancient,0,0
uruk|iraq,Uruk,Iraq,31.322222,45.636111,-2400,30000,modelski_ancient,0,0
harappa|pakistan,Harappa,Pakistan,30.62983646,72.86614561,-2400,20000,modelski_ancient,0,0
mohenjodaro|pakistan,Mohenjodaro,Pakistan,27.32533494,68.13293014,-2400,40000,modelski_ancient,0,0
umma|sumer,Umma,Sumer,31.6211048,45.93344587,-2400,40000,modelski_ancient,0,0
ebla|syria,Ebla,Syria,35.79839754,36.79872812,-2400,30000,modelski_ancient,0,0
mari|syria,Mari,Syria,34.54962872,40.88925833,-2400,50000,modelski_ancient,0,0
nagar|syria,Nagar,Syria,36.66739231,41.05865393,-2400,10000,modelski_ancient,0,0
urkesh|syria,Urkesh,Syria,37.056944,40.997222,-2400,30000,modelski_ancient,0,0
namazga-tepe|turkmenistan,Namazga-Tepe,Turkmenistan,37.372778,59.556944,-2400,10000,modelski_ancient,0,0
memphis|egypt,Memphis,Egypt,29.844722,31.250833,-2300,30000,modelski_ancient,0,0
dholavira|india,Dholavira,India,23.886111,70.216667,-2300,15000,modelski_ancient,0,0
rakhigarhi|india,Rakhigarhi,India,29.288611,76.113056,-2300,10000,modelski_ancient,0,0
anshan|iran,Anshan,Iran,30.01201958,52.40857658,-2300,10000,modelski_ancient,0,0
shahr-e sukhteh|iran,Shahr-e Sukhteh,Iran,30.595278,61.326389,-2300,10000,modelski_ancient,0,0
adab|iraq,Adab,Iraq,31.94700807,45.96842134,-2300,10000,modelski_ancient,0,0
girsu|iraq,Girsu,Iraq,31.56002579,46.1754283,-2300,80000,modelski_ancient,0,0
larak|iraq,Larak,Iraq,32.31273751,45.66099799,-2300,10000,modelski_ancient,0,0
nippur|iraq,Nippur,Iraq,32.12693858,45.23078534,-2300,30000,modelski_ancient,0,0
uruk|iraq,Uruk,Iraq,31.322222,45.636111,-2300,30000,modelski_ancient,0,0
harappa|pakistan,Harappa,Pakistan,30.62983646,72.86614561,-2300,20000,modelski_ancient,0,0
mohenjodaro|pakistan,Mohenjodaro,Pakistan,27.32533494,68.13293014,-2300,40000,modelski_ancient,0,0
umma|sumer,Umma,Sumer,31.6211048,45.93344587,-2300,40000,modelski_ancient,0,0
ebla|syria,Ebla,Syria,35.79839754,36.79872812,-2300,30000,modelski_ancient,0,0
mari|syria,Mari,Syria,34.54962872,40.88925833,-2300,50000,modelski_ancient,0,0
nagar|syria,Nagar,Syria,36.66739231,41.05865393,-2300,20000,modelski_ancient,0,0
urkesh|syria,Urkesh,Syria,37.056944,40.997222,-2300,20000,modelski_ancient,0,0
namazga-tepe|turkmenistan,Namazga-Tepe,Turkmenistan,37.372778,59.556944,-2300,10000,modelski_ancient,0,0
nippur|iraq,Nippur,Iraq,32.12693858,45.23078534,-2250,30000,chandler,0,0
ebla|syria,Ebla,Syria,35.79839754,36.79872812,-2250,30000,chandler,0,0
memphis|egypt,Memphis,Egypt,29.844722,31.250833,-2200,30000,modelski_ancient,0,0
dholavira|india,Dholavira,India,23.886111,70.216667,-2200,15000,modelski_ancient,0,0
rakhigarhi|india,Rakhigarhi,India,29.288611,76.113056,-2200,10000,modelski_ancient,0,0
anshan|iran,Anshan,Iran,30.01201958,52.40857658,-2200,10000,modelski_ancient,0,0
adab|iraq,Adab,Iraq,31.94700807,45.96842134,-2200,30000,modelski_ancient,0,0
akkad|iraq,Akkad,Iraq,32.77156192,44.32045916,-2200,30000,modelski_ancient,0,0
girsu|iraq,Girsu,Iraq,31.56002579,46.1754283,-2200,50000,modelski_ancient,0,0
nippur|iraq,Nippur,Iraq,32.12693858,45.23078534,-2200,30000,modelski_ancient,0,0
ur|iraq,Ur,Iraq,30.962659,46.10321,-2200,40000,modelski_ancient,0,0
harappa|pakistan,Harappa,Pakistan,30.62983646,72.86614561,-2200,20000,modelski_ancient,0,0
mohenjodaro|pakistan,Mohenjodaro,Pakistan,27.32533494,68.13293014,-2200,40000,modelski_ancient,0,0
umma|sumer,Umma,Sumer,31.6211048,45.93344587,-2200,10000,modelski_ancient,0,0
nagar|syria,Nagar,Syria,36.66739231,41.05865393,-2200,15000,modelski_ancient,0,0
namazga-tepe|turkmenistan,Namazga-Tepe,Turkmenistan,37.372778,59.556944,-2200,10000,modelski_ancient,0,0
dholavira|india,Dholavira,India,23.886111,70.216667,-2100,10000,modelski_ancient,0,0
rakhigarhi|india,Rakhigarhi,India,29.288611,76.113056,-2100,10000,modelski_ancient,0,0
anshan|iran,Anshan,Iran,30.01201958,52.40857658,-2100,10000,modelski_ancient,0,0
adab|iraq,Adab,Iraq,31.94700807,45.96842134,-2100,10000,modelski_ancient,0,0
girsu|iraq,Girsu,Iraq,31.56002579,46.1754283,-2100,80000,modelski_ancient,0,0
nippur|iraq,Nippur,Iraq,32.12693858,45.23078534,-2100,30000,modelski_ancient,0,0
ur|iraq,Ur,Iraq,30.962659,46.10321,-2100,100000,modelski_ancient,0,0
uruk|iraq,Uruk,Iraq,31.322222,45.636111,-2100,30000,modelski_ancient,0,0
harappa|pakistan,Harappa,Pakistan,30.62983646,72.86614561,-2100,15000,modelski_ancient,0,0
mohenjodaro|pakistan,Mohenjodaro,Pakistan,27.32533494,68.13293014,-2100,20000,modelski_ancient,0,0
umma|sumer,Umma,Sumer,31.6211048,45.93344587,-2100,20000,modelski_ancient,0,0
mari|syria,Mari,Syria,34.54962872,40.88925833,-2100,30000,modelski_ancient,0,0
nagar|syria,Nagar,Syria,36.66739231,41.05865393,-2100,10000,modelski_ancient,0,0
namazga-tepe|turkmenistan,Namazga-Tepe,Turkmenistan,37.372778,59.556944,-2100,10000,modelski_ancient,0,0
mundigak|afghanistan,Mundigak,Afghanistan,31.90671754,65.49785591,-2000,10000,modelski_ancient,0,0
memphis|egypt,Memphis,Egypt,29.844722,31.250833,-2000,60000,chandler,0,0
dholavira|india,Dholavira,India,23.886111,70.216667,-2000,10000,modelski_ancient,0,0
rakhigarhi|india,Rakhigarhi,India,29.288611,76.113056,-2000,10000,modelski_ancient,0,0
anshan|iran,Anshan,Iran,30.01201958,52.40857658,-2000,10000,modelski_ancient,0,0
susa|iran,Susa,Iran,32.19085,48.246028,-2000,25000,modelski_ancient,0,0
adab|iraq,Adab,Iraq,31.94700807,45.96842134,-2000,10000,modelski_ancient,0,0
girsu|iraq,Girsu,Iraq,31.56002579,46.1754283,-2000,40000,modelski_ancient,0,0
isin|iraq,Isin,Iraq,31.88487801,45.2692575,-2000,40000,modelski_ancient,0,0
larsa|iraq,Larsa,Iraq,31.28397535,45.85304653,-2000,40000,modelski_ancient,0,0
nippur|iraq,Nippur,Iraq,32.12693858,45.23078534,-2000,30000,modelski_ancient,0,0
ur|iraq,Ur,Iraq,30.962659,46.10321,-2000,20000,modelski_ancient,0,0
uruk|iraq,Uruk,Iraq,31.322222,45.636111,-2000,30000,modelski_ancient,0,0
harappa|pakistan,Harappa,Pakistan,30.62983646,72.86614561,-2000,10000,modelski_ancient,0,0
mohenjodaro|pakistan,Mohenjodaro,Pakistan,27.32533494,68.13293014,-2000,10000,modelski_ancient,0,0
umma|sumer,Umma,Sumer,31.6211048,45.93344587,-2000,25000,modelski_ancient,0,0
mari|syria,Mari,Syria,34.54962872,40.88925833,-2000,30000,modelski_ancient,0,0
namazga-tepe|turkmenistan,Namazga-Tepe,Turkmenistan,37.372778,59.556944,-2000,10000,modelski_ancient,0,0
mundigak|afghanistan,Mundigak,Afghanistan,31.90671754,65.49785591,-1900,10000,modelski_ancient,0,0
elephantine|egypt,Elephantine,Egypt,24.083333,32.883333,-1900,16000,modelski_ancient,0,0
adab|iraq,Adab,Iraq,31.94700807,45.96842134,-1900,10000,modelski_ancient,0,0
assur|iraq,Assur,Iraq,35.456667,43.2625,-1900,10000,modelski_ancient,0,0
dilmun|iraq,Dilmun,Iraq,26.12163972,50.49894117,-1900,10000,modelski_ancient,1,0
isin|iraq,Isin,Iraq,31.88487801,45.2692575,-1900,40000,modelski_ancient,0,0
larsa|iraq,Larsa,Iraq,31.28397535,45.85304653,-1900,40000,modelski_ancient,0,0
nippur|iraq,Nippur,Iraq,32.12693858,45.23078534,-1900,20000,modelski_ancient,0,0
ur|iraq,Ur,Iraq,30.962659,46.10321,-1900,10000,modelski_ancient,0,0
uruk|iraq,Uruk,Iraq,31.322222,45.636111,-1900,30000,modelski_ancient,0,0
ebla|syria,Ebla,Syria,35.79839754,36.79872812,-1900,10000,modelski_ancient,0,0
mari|syria,Mari,Syria,34.54962872,40.88925833,-1900,30000,modelski_ancient,0,0
nagar|syria,Nagar,Syria,36.66739231,41.05865393,-1900,10000,modelski_ancient,0,0
mundigak|afghanistan,Mundigak,Afghanistan,31.90671754,65.49785591,-1800,10000,modelski_ancient,0,0
avaris|egypt,Avaris,Egypt,30.78629566,31.82221773,-1800,20000,modelski_ancient,0,0
elephantine|egypt,Elephantine,Egypt,24.083333,32.883333,-1800,16000,modelski_ancient,0,0
memphis|egypt,Memphis,Egypt,29.844722,31.250833,-1800,30000,modelski_ancient,0,0
thebes|egypt,Thebes,Egypt,25.720556,32.610278,-1800,10000,modelski_ancient,0,0
anshan|iran,Anshan,Iran,30.01201958,52.40857658,-1800,10000,modelski_ancient,0,0
susa|iran,Susa,Iran,32.19085,48.246028,-1800,10000,modelski_ancient,0,0
adab|iraq,Adab,Iraq,31.94700807,45.96842134,-1800,10000,modelski_ancient,0,0
assur|iraq,Assur,Iraq,35.456667,43.2625,-1800,15000,modelski_ancient,0,0
isin|iraq,Isin,Iraq,31.88487801,45.2692575,-1800,20000,modelski_ancient,0,0
larsa|iraq,Larsa,Iraq,31.28397535,45.85304653,-1800,40000,modelski_ancient,0,0
nippur|iraq,Nippur,Iraq,32.12693858,45.23078534,-1800,20000,modelski_ancient,0,0
hazor|israel,Hazor,Israel,33.01745538,35.5685014,-1800,16000,modelski_ancient,0,0
mohenjodaro|pakistan,Mohenjodaro,Pakistan,27.32533494,68.13293014,-1800,20000,chandler,0,0
umma|sumer,Umma,Sumer,31.6211048,45.93344587,-1800,40000,modelski_ancient,0,0
ebla|syria,Ebla,Syria,35.79839754,36.79872812,-1800,10000,modelski_ancient,0,0
mari|syria,Mari,Syria,34.54962872,40.88925833,-1800,60000,modelski_ancient,0,0
qatna|syria,Qatna,Syria,34.835,36.865833,-1800,20000,modelski_ancient,0,0
shehna|syria,Shehna,Syria,36.957222,41.505278,-1800,10000,modelski_ancient,0,0
erlitou|china,Erlitou,China,34.701758,112.697078,-1700,40000,modelski_ancient,0,0
avaris|egypt,Avaris,Egypt,30.78629566,31.82221773,-1700,20000,modelski_ancient,0,0
elephantine|egypt,Elephantine,Egypt,24.083333,32.883333,-1700,16000,modelski_ancient,0,0
thebes|egypt,Thebes,Egypt,25.720556,32.610278,-1700,10000,modelski_ancient,0,0
knossos|greece,Knossos,Greece,35.2979516,25.16329744,-1700,15000,modelski_ancient,1,0
susa|iran,Susa,Iran,32.19085,48.246028,-1700,10000,modelski_ancient,0,0
assur|iraq,Assur,Iraq,35.456667,43.2625,-1700,10000,modelski_ancient,0,0
babylon|iraq,Babylon,Iraq,32.536389,44.420833,-1700,60000,modelski_ancient,0,0
ebla|syria,Ebla,Syria,35.79839754,36.79872812,-1700,10000,modelski_ancient,0,0
qatna|syria,Qatna,Syria,34.835,36.865833,-1700,20000,modelski_ancient,0,0
bo|china,Bo ,China,34.733333,112.783333,-1600,24000,modelski_ancient,0,0
avaris|egypt,Avaris,Egypt,30.78629566,31.82221773,-1600,50000,modelski_ancient,0,0
thebes|egypt,Thebes,Egypt,25.720556,32.610278,-1600,10000,modelski_ancient,0,0
knossos|greece,Knossos,Greece,35.2979516,25.16329744,-1600,15000,modelski_ancient,1,0
susa|iran,Susa,Iran,32.19085,48.246028,-1600,10000,modelski_ancient,0,0
assur|iraq,Assur,Iraq,35.456667,43.2625,-1600,10000,modelski_ancient,0,0
babylon|iraq,Babylon,Iraq,32.536389,44.420833,-1600,60000,modelski_ancient,0,0
hazor|israel,Hazor,Israel,33.01745538,35.5685014,-1600,20000,modelski_ancient,0,0
qatna|syria,Qatna,Syria,34.835,36.865833,-1600,20000,modelski_ancient,0,0
hattusa|turkey,Hattusa,Turkey,40.021111,34.609722,-1600,30000,modelski_ancient,0,0
carchemish|turkey/syria,Carchemish,Turkey/Syria,36.829722,38.015,-1600,20000,modelski_ancient,0,0
thebes|egypt,Thebes,Egypt,25.720556,32.610278,-1500,60000,modelski_ancient,0,0
akrotiri|greece,Akrotiri,Greece,36.351389,25.403611,-1500,20000,modelski_ancient,0,0
knossos|greece,Knossos,Greece,35.2979516,25.16329744,-1500,50000,modelski_ancient,1,0
susa|iran,Susa,Iran,32.19085,48.246028,-1500,10000,modelski_ancient,0,0
assur|iraq,Assur,Iraq,35.456667,43.2625,-1500,10000,modelski_ancient,0,0
carchemish|turkey/syria,Carchemish,Turkey/Syria,36.829722,38.015,-1500,10000,modelski_ancient,0,0
ao|china,Ao,China,34.766667,113.65,-1400,32000,modelski_ancient,0,0
kition|cyprus,Kition,Cyprus,34.916667,33.633333,-1400,30000,modelski_ancient,0,0
heliopolis|egypt,Heliopolis,Egypt,30.129528,31.288889,-1400,30000,modelski_ancient,0,0
thebes|egypt,Thebes,Egypt,25.720556,32.610278,-1400,80000,modelski_ancient,0,0
susa|iran,Susa,Iran,32.19085,48.246028,-1400,10000,modelski_ancient,0,0
assur|iraq,Assur,Iraq,35.456667,43.2625,-1400,10000,modelski_ancient,0,0
nippur|iraq,Nippur,Iraq,32.12693858,45.23078534,-1400,20000,modelski_ancient,0,0
uruk|iraq,Uruk,Iraq,31.322222,45.636111,-1400,30000,modelski_ancient,0,0
ugarit|syria,Ugarit,Syria,35.60228865,35.78656277,-1400,10000,modelski_ancient,1,0
carchemish|turkey/syria,Carchemish,Turkey/Syria,36.829722,38.015,-1400,10000,modelski_ancient,0,0
jarkutan|uzbekistan,Jarkutan,Uzbekistan,39.750833,68.775833,-1400,20000,modelski_ancient,0,0
ao|china,Ao,China,34.766667,113.65,-1360,32000,chandler,0,0
amarna|egypt,Amarna,Egypt,27.64528963,30.89624244,-1360,30000,chandler,0,0
heliopolis|egypt,Heliopolis,Egypt,30.129528,31.288889,-1360,30000,chandler,0,0
memphis|egypt,Memphis,Egypt,29.844722,31.250833,-1360,32000,chandler,0,0
thebes|egypt,Thebes,Egypt,25.720556,32.610278,-1360,80000,chandler,0,0
knossos|greece,Knossos,Greece,35.2979516,25.16329744,-1360,30000,chandler,1,0
mycenae|greece,Mycenae,Greece,37.73038721,22.75788116,-1360,30000,chandler,1,0
dur-kurigalzu|iraq,Dur-Kurigalzu,Iraq,33.35355825,44.20235367,-1360,40000,chandler,0,0
uruk|iraq,Uruk,Iraq,31.322222,45.636111,-1360,25000,chandler,0,0
hazor|israel,Hazor,Israel,33.01745538,35.5685014,-1360,24000,chandler,0,0
ugarit|syria,Ugarit,Syria,35.60228865,35.78656277,-1360,24000,chandler,1,0
hattusa|turkey,Hattusa,Turkey,40.021111,34.609722,-1360,45000,chandler,0,0
yin|china,Yin,China,36.139444,114.303056,-1300,120000,modelski_ancient,0,0
kition|cyprus,Kition,Cyprus,34.916667,33.633333,-1300,30000,modelski_ancient,0,0
heliopolis|egypt,Heliopolis,Egypt,30.129528,31.288889,-1300,30000,modelski_ancient,0,0
hermopolis|egypt,Hermopolis,Egypt,27.781389,30.803889,-1300,30000,modelski_ancient,0,0
thebes|egypt,Thebes,Egypt,25.720556,32.610278,-1300,80000,modelski_ancient,0,0
susa|iran,Susa,Iran,32.19085,48.246028,-1300,10000,modelski_ancient,0,0
assur|iraq,Assur,Iraq,35.456667,43.2625,-1300,15000,modelski_ancient,0,0
nippur|iraq,Nippur,Iraq,32.12693858,45.23078534,-1300,30000,modelski_ancient,0,0
uruk|iraq,Uruk,Iraq,31.322222,45.636111,-1300,30000,modelski_ancient,0,0
ugarit|syria,Ugarit,Syria,35.60228865,35.78656277,-1300,10000,modelski_ancient,1,0
hattusa|turkey,Hattusa,Turkey,40.021111,34.609722,-1300,60000,modelski_ancient,0,0
sapinuwa|turkey,Sapinuwa,Turkey,40.266667,35.25,-1300,75000,modelski_ancient,0,0
troy|turkey,Troy,Turkey,39.9575,26.238889,-1300,10000,modelski_ancient,1,0
carchemish|turkey/syria,Carchemish,Turkey/Syria,36.829722,38.015,-1300,10000,modelski_ancient,0,0
jarkutan|uzbekistan,Jarkutan,Uzbekistan,39.750833,68.775833,-1300,20000,modelski_ancient,0,0
sanxingdui|china,Sanxingdui,China,30.993,104.2,-1200,35000,modelski_ancient,0,0
yin|china,Yin,China,36.139444,114.303056,-1200,120000,modelski_ancient,0,0
heliopolis|egypt,Heliopolis,Egypt,30.129528,31.288889,-1200,30000,modelski_ancient,0,0
hermopolis|egypt,Hermopolis,Egypt,27.781389,30.803889,-1200,30000,modelski_ancient,0,0
memphis|egypt,Memphis,Egypt,29.844722,31.250833,-1200,75000,modelski_ancient,0,0
pi-ramesses|egypt,Pi-Ramesses,Egypt,30.798889,31.835833,-1200,160000,modelski_ancient,0,0
thebes|egypt,Thebes,Egypt,25.720556,32.610278,-1200,150000,modelski_ancient,0,0
argos|greece,Argos,Greece,37.63333,22.73333,-1200,24000,chandler,1,0
mycenae|greece,Mycenae,Greece,37.73038721,22.75788116,-1200,30000,modelski_ancient,1,0
susa|iran,Susa,Iran,32.19085,48.246028,-1200,20000,modelski_ancient,0,0
assur|iraq,Assur,Iraq,35.456667,43.2625,-1200,20000,modelski_ancient,0,0
babylon|iraq,Babylon,Iraq,32.536389,44.420833,-1200,75000,modelski_ancient,0,0
dur-kurigalzu|iraq,Dur-Kurigalzu,Iraq,33.35355825,44.20235367,-1200,40000,chandler,0,0
isin|iraq,Isin,Iraq,31.88487801,45.2692575,-1200,40000,modelski_ancient,0,0
nippur|iraq,Nippur,Iraq,32.12693858,45.23078534,-1200,20000,modelski_ancient,0,0
ugarit|syria,Ugarit,Syria,35.60228865,35.78656277,-1200,10000,modelski_ancient,1,0
hattusa|turkey,Hattusa,Turkey,40.021111,34.609722,-1200,60000,modelski_ancient,0,0
sapinuwa|turkey,Sapinuwa,Turkey,40.266667,35.25,-1200,60000,modelski_ancient,0,0
heliopolis|egypt,Heliopolis,Egypt,30.129528,31.288889,-1100,20000,modelski_ancient,0,0
memphis|egypt,Memphis,Egypt,29.844722,31.250833,-1100,100000,modelski_ancient,0,0
pi-ramesses|egypt,Pi-Ramesses,Egypt,30.798889,31.835833,-1100,120000,modelski_ancient,0,0
thebes|egypt,Thebes,Egypt,25.720556,32.610278,-1100,100000,modelski_ancient,0,0
assur|iraq,Assur,Iraq,35.456667,43.2625,-1100,12000,modelski_ancient,0,0
babylon|iraq,Babylon,Iraq,32.536389,44.420833,-1100,75000,modelski_ancient,0,0
pyongyang|dem. people's republic of korea,Pyongyang,Dem. People's Republic of Korea,39.03385,125.75432,-1000,25000,chandler,0,0
heliopolis|egypt,Heliopolis,Egypt,30.129528,31.288889,-1000,20000,modelski_ancient,0,0
memphis|egypt,Memphis,Egypt,29.844722,31.250833,-1000,100000,modelski_ancient,0,0
thebes|egypt,Thebes,Egypt,25.720556,32.610278,-1000,120000,modelski_ancient,0,0
susa|iran,Susa,Iran,32.19085,48.246028,-1000,25000,chandler,0,0
assur|iraq,Assur,Iraq,35.456667,43.2625,-1000,12000,modelski_ancient,0,0
babylon|iraq,Babylon,Iraq,32.536389,44.420833,-1000,100000,modelski_ancient,0,0
memphis|egypt,Memphis,Egypt,29.844722,31.250833,-900,100000,modelski_ancient,0,0
thebes|egypt,Thebes,Egypt,25.720556,32.610278,-900,100000,modelski_ancient,0,0
tikal|guatemala,Tikal,Guatemala,17.222094,-89.623614,-900,100000,modelski_ancient,0,0
babylon|iraq,Babylon,Iraq,32.536389,44.420833,-900,100000,modelski_ancient,0,0
caracol|mexico,Caracol,Mexico,20.6792,-88.5707,-900,100000,modelski_ancient,0,0
teotihuacan|mexico,Teotihuacan,Mexico,19.69291001,-98.84606,-900,100000,modelski_ancient,0,0
pyongyang|dem. people's republic of korea,Pyongyang,Dem. People's Republic of Korea,39.03385,125.75432,-800,25000,chandler,0,0
memphis|egypt,Memphis,Egypt,29.844722,31.250833,-800,100000,modelski_ancient,0,0
thebes|egypt,Thebes,Egypt,25.720556,32.610278,-800,100000,modelski_ancient,0,0
tikal|guatemala,Tikal,Guatemala,17.222094,-89.623614,-800,100000,modelski_ancient,0,0
susa|iran,Susa,Iran,32.19085,48.246028,-800,27000,chandler,0,0
babylon|iraq,Babylon,Iraq,32.536389,44.420833,-800,100000,modelski_ancient,0,0
nimrud|iraq,Nimrud,Iraq,36.09813154,43.32875612,-800,50000,chandler,0,0
jerusalem|israel,Jerusalem,Israel,31.76904,35.21633,-800,36000,chandler,0,0
caracol|mexico,Caracol,Mexico,20.6792,-88.5707,-800,100000,modelski_ancient,0,0
teotihuacan|mexico,Teotihuacan,Mexico,19.69291001,-98.84606,-800,150000,modelski_ancient,0,0
samarkand|uzbekistan,Samarkand,Uzbekistan,39.6576,66.947561,-712,45000,chandler,0,0
linzi|china,Linzi,China,36.8167,118.3,-700,100000,modelski_ancient,0,0
memphis|egypt,Memphis,Egypt,29.844722,31.250833,-700,100000,modelski_ancient,0,0
thebes|egypt,Thebes,Egypt,25.720556,32.610278,-700,100000,modelski_ancient,0,0
babylon|iraq,Babylon,Iraq,32.536389,44.420833,-700,100000,modelski_ancient,0,0
nineveh|iraq,Nineveh,Iraq,36.359444,43.152778,-700,100000,modelski_ancient,0,0
caracol|mexico,Caracol,Mexico,20.6792,-88.5707,-700,140000,modelski_ancient,0,0
teotihuacan|mexico,Teotihuacan,Mexico,19.69291001,-98.84606,-700,100000,modelski_ancient,0,0
pyongyang|dem. people's republic of korea,Pyongyang,Dem. People's Republic of Korea,39.03385,125.75432,-650,30000,chandler,0,0
susa|iran,Susa,Iran,32.19085,48.246028,-650,30000,chandler,0,0
babylon|iraq,Babylon,Iraq,32.536389,44.420833,-650,60000,chandler,0,0
nimrud|iraq,Nimrud,Iraq,36.09813154,43.32875612,-650,40000,chandler,0,0
nineveh|iraq,Nineveh,Iraq,36.359444,43.152778,-650,120000,chandler,0,0
jerusalem|israel,Jerusalem,Israel,31.76904,35.21633,-650,45000,chandler,0,0
miletus|turkey,Miletus,Turkey,37.530278,27.278333,-650,50000,chandler,1,0
mareb|yemen,Mareb,Yemen,15.40427477,45.355823,-650,45000,chandler,0,0
linzi|china,Linzi,China,36.8167,118.3,-600,100000,modelski_ancient,0,0
luoyang|china,Luoyang,China,34.669722,112.442222,-600,200000,modelski_ancient,0,0
tikal|guatemala,Tikal,Guatemala,17.222094,-89.623614,-600,100000,modelski_ancient,0,0
babylon|iraq,Babylon,Iraq,32.536389,44.420833,-600,200000,modelski_ancient,0,0
caracol|mexico,Caracol,Mexico,20.6792,-88.5707,-600,100000,modelski_ancient,0,0
teotihuacan|mexico,Teotihuacan,Mexico,19.69291001,-98.84606,-600,100000,modelski_ancient,0,0
carthage|tunisia,Carthage,Tunisia,36.8581,10.3308,-600,100000,modelski_ancient,0,1
tiahuanaco|bolivia,Tiahuanaco,Bolivia,-16.55228,-68.67953,-500,100000,modelski_ancient,0,1
anyi|china,Anyi,China,28.8389,115.599,-500,100000,modelski_ancient,0,0
